0,0,0,0,0,0
4,1,0,2,0,1
6,1,0,3,0,2
8,1,0,4,0,3
10,1,0,5,0,4
13,1,1,6,0,5
16,1,2,7,0,6
19,1,3,8,0,7
22,1,4,9,0,8
26,1,5,11,0,9
30,1,6,13,0,10
35,2,7,15,0,11
40,3,8,17,0,12
45,4,9,19,0,13
50,5,10,21,0,14
55,6,11,23,0,15
60,7,12,25,0,16
65,8,13,27,0,17
70,9,14,29,0,18
75,10,15,31,0,19
78,10,16,32,0,20
81,10,17,33,0,21
84,10,18,34,0,22
87,10,19,35,0,23
90,10,20,36,0,24
93,10,21,37,0,25
96,10,22,38,0,26
98,10,23,38,0,27
100,10,24,38,0,28
102,10,25,38,0,29
104,10,26,38,0,30
106,10,27,38,0,31
108,10,28,38,0,32
110,10,29,38,0,33
112,10,30,38,0,34
114,10,31,38,0,35
116,10,32,38,0,36
118,10,33,38,0,37
120,10,34,38,0,38
121,10,34,38,0,39
122,10,34,38,0,40
122,10,34,38,0,40
122,10,34,38,0,40
122,10,34,38,0,40
122,10,34,38,0,40
122,10,34,38,0,40
122,10,34,38,0,40
122,10,34,38,0,40
122,10,34,38,0,40
122,10,34,38,0,40
122,10,34,38,0,40
123,11,34,38,0,40
125,12,34,38,0,41
127,13,34,38,0,42
129,14,34,38,0,43
131,15,34,38,0,44
133,16,34,38,0,45
135,17,34,38,0,46
137,18,34,38,0,47
139,19,34,38,0,48
141,20,34,38,0,49
143,21,34,38,0,50
145,22,34,38,0,51
147,23,34,38,0,52
149,24,34,38,0,53
151,25,34,38,0,54
153,26,34,38,0,55
155,27,34,38,0,56
157,28,34,38,0,57
159,29,34,38,0,58
161,30,34,38,0,59
163,31,34,38,0,60
165,32,34,38,0,61
167,33,34,38,0,62
169,34,34,38,0,63
171,35,34,38,1,63
173,36,34,38,2,63
175,37,34,38,3,63
177,38,34,38,4,63
179,39,34,38,5,63
181,40,34,38,6,63
183,41,34,38,7,63
185,42,34,38,8,63
187,43,34,38,9,63
189,44,34,38,10,63
191,45,34,38,11,63
192,46,34,38,11,63
193,47,34,38,11,63
194,48,34,38,11,63
195,49,34,38,11,63
196,50,34,38,11,63
197,51,34,38,11,63
197,51,34,38,11,63
197,51,34,38,11,63
197,51,34,38,11,63
197,51,34,38,11,63
197,51,34,38,11,63
197,51,34,38,11,63
197,51,34,38,11,63
197,51,34,38,11,63
198,51,35,38,11,63
199,51,36,38,11,63
200,51,37,38,11,63
201,51,38,38,11,63
202,51,39,38,11,63
203,51,40,38,11,63
204,51,41,38,11,63
207,52,42,38,12,63
210,53,43,38,13,63
213,54,44,38,14,63
216,55,45,38,15,63
219,56,46,38,16,63
223,57,47,38,17,64
227,58,48,38,18,65
231,59,49,38,19,66
235,60,50,38,20,67
239,61,51,38,21,68
243,62,52,38,22,69
247,63,53,38,23,70
251,64,54,38,23,72
255,65,55,38,23,74
259,66,56,38,23,76
263,67,57,38,23,78
267,68,58,38,23,80
270,69,58,38,23,82
273,69,58,38,24,84
276,69,58,38,25,86
279,69,58,38,26,88
282,69,58,38,27,90
285,69,58,38,28,92
288,69,58,38,29,94
290,69,58,38,30,95
292,69,58,38,31,96
295,69,59,38,32,97
298,69,60,38,33,98
301,69,61,38,34,99
305,70,62,38,35,100
308,70,63,38,36,101
311,70,64,38,37,102
314,70,65,38,38,103
317,70,66,38,39,104
320,70,67,38,40,105
323,70,68,38,41,106
326,70,69,38,42,107
330,71,70,38,43,108
334,72,71,38,44,109
338,73,72,38,45,110
342,74,73,38,46,111
346,75,74,38,47,112
350,76,75,38,48,113
354,77,76,38,49,114
358,78,77,38,50,115
361,79,78,38,51,115
363,80,78,38,52,115
365,81,78,38,53,115
367,82,78,38,54,115
369,83,78,38,55,115
371,84,78,38,56,115
373,85,78,38,57,115
376,86,79,38,58,115
379,87,80,38,59,115
382,88,81,38,60,115
384,89,82,38,60,115
386,90,82,38,61,115
388,91,82,38,62,115
391,92,82,38,63,116
394,93,82,38,64,117
397,94,82,38,65,118
400,95,82,38,66,119
402,95,82,38,67,120
404,95,82,38,68,121
406,95,82,38,69,122
408,95,82,38,70,123
410,95,82,38,71,124
412,95,82,38,72,125
415,96,82,38,73,126
418,97,82,38,74,127
421,98,82,38,75,128
424,99,82,38,76,129
427,100,82,38,77,130
430,101,82,38,78,131
433,102,82,38,79,132
436,103,82,38,80,133
439,104,82,38,81,134
442,105,82,38,82,135
445,106,82,38,83,136
446,106,82,38,83,137
447,106,82,38,83,138
448,106,82,38,83,139
449,106,82,38,83,140
451,107,82,38,83,141
453,108,82,38,83,142
456,109,82,39,83,143
459,110,82,40,83,144
462,111,82,41,83,145
465,112,82,42,83,146
468,113,82,43,83,147
471,114,82,44,83,148
474,115,82,45,83,149
477,116,82,46,83,150
