0,0,0,0,0,0
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
1,0,0,0,0,1
2,1,0,0,0,1
3,2,0,0,0,1
4,3,0,0,0,1
5,4,0,0,0,1
6,5,0,0,0,1
8,6,0,0,1,1
10,7,0,0,2,1
12,8,0,0,3,1
14,9,0,0,4,1
15,10,0,0,4,1
16,11,0,0,4,1
18,12,0,0,5,1
19,13,0,0,5,1
20,14,0,0,5,1
21,15,0,0,5,1
22,16,0,0,5,1
24,17,0,0,5,2
26,18,0,0,5,3
27,18,0,0,5,4
28,18,0,0,5,5
29,18,0,0,5,6
30,18,0,0,5,7
32,18,1,0,5,8
35,18,2,1,5,9
38,18,3,2,5,10
41,18,4,3,5,11
44,18,5,4,5,12
47,18,6,5,5,13
50,18,7,6,5,14
53,18,8,7,5,15
56,18,9,8,5,16
59,18,10,9,5,17
62,18,11,10,5,18
65,18,12,11,5,19
68,18,13,12,5,20
71,18,14,13,5,21
74,18,15,14,5,22
77,18,16,15,5,23
81,18,17,16,6,24
85,18,18,17,7,25
89,18,19,18,8,26
92,18,20,18,9,27
94,18,20,18,10,28
96,18,20,18,11,29
96,18,20,18,11,29
96,18,20,18,11,29
96,18,20,18,11,29
96,18,20,18,11,29
97,18,21,18,11,29
98,18,22,18,11,29
99,18,23,18,11,29
100,18,24,18,11,29
101,18,25,18,11,29
102,18,26,18,11,29
103,18,27,18,11,29
104,18,28,18,11,29
105,18,29,18,11,29
106,18,30,18,11,29
107,18,31,18,11,29
108,18,32,18,11,29
109,18,33,18,11,29
110,18,34,18,11,29
111,18,35,18,11,29
113,18,36,19,11,29
115,18,37,20,11,29
117,18,38,21,11,29
119,18,39,22,11,29
121,18,40,23,11,29
123,18,41,24,11,29
125,18,42,25,11,29
127,18,43,26,11,29
129,18,44,27,11,29
131,18,45,28,11,29
133,18,46,29,11,29
135,18,47,30,11,29
137,18,48,31,11,29
139,18,49,32,11,29
141,18,50,33,11,29
143,18,51,34,11,29
145,18,52,35,11,29
147,18,53,36,11,29
149,18,54,37,11,29
151,18,55,38,11,29
155,18,56,39,13,29
159,18,57,40,15,29
162,18,57,41,17,29
163,18,57,42,17,29
164,18,57,43,17,29
165,18,57,44,17,29
166,18,57,45,17,29
167,18,57,46,17,29
168,18,57,47,17,29
169,18,57,48,17,29
170,18,57,49,17,29
171,18,57,50,17,29
174,18,57,51,19,29
177,18,57,52,21,29
180,18,57,53,23,29
183,18,57,54,25,29
186,18,57,55,27,29
189,18,57,56,29,29
192,18,57,57,31,29
195,18,57,58,33,29
198,18,57,59,35,29
201,18,57,60,37,29
204,18,57,61,39,29
207,18,57,62,41,29
209,18,57,62,43,29
211,19,57,62,44,29
213,19,57,63,45,29
215,19,57,64,46,29
217,19,57,65,47,29
218,19,57,65,48,29
219,19,57,65,49,29
220,19,57,65,50,29
221,19,57,65,51,29
222,19,57,65,52,29
223,19,57,65,53,29
224,19,57,65,54,29
225,19,57,65,55,29
226,19,57,65,56,29
227,19,57,65,57,29
228,19,57,65,58,29
229,19,57,65,59,29
230,19,57,65,60,29
231,19,57,65,61,29
232,19,57,65,62,29
234,19,57,66,63,29
236,19,57,67,64,29
238,19,57,68,65,29
240,19,57,69,66,29
242,19,57,70,67,29
244,19,57,71,68,29
247,19,57,72,69,30
250,19,57,73,70,31
253,19,57,74,71,32
256,19,57,75,72,33
257,19,57,76,72,33
258,19,57,77,72,33
259,19,57,78,72,33
260,19,57,79,72,33
261,19,57,80,72,33
262,19,57,81,72,33
263,19,57,82,72,33
264,19,57,83,72,33
265,19,57,84,72,33
266,19,57,85,72,33
267,19,57,86,72,33
271,20,57,87,74,33
273,20,57,88,75,33
275,21,57,88,76,33
277,22,57,88,77,33
279,23,57,88,78,33
281,24,57,89,78,33
283,25,57,90,78,33
285,26,57,91,78,33
288,28,57,92,78,33
291,30,57,93,78,33
295,32,57,94,78,34
299,34,57,95,78,35
303,36,57,96,78,36
307,38,57,97,78,37
311,40,57,98,78,38
315,42,57,99,78,39
319,44,57,100,78,40
323,46,57,101,78,41
327,48,57,102,78,42
331,50,57,103,78,43
335,52,57,104,78,44
339,54,57,105,78,45
343,56,57,106,78,46
347,58,57,107,78,47
351,60,57,108,78,48
355,62,57,109,78,49
359,64,57,110,78,50
363,66,57,111,78,51
367,68,57,112,78,52
371,70,57,113,78,53
375,72,57,114,78,54
379,74,57,115,78,55
