0,0,0,0,0,0
1,0,0,1,0,0
2,0,0,2,0,0
3,0,0,3,0,0
4,0,0,4,0,0
6,0,1,5,0,0
8,0,2,6,0,0
10,0,3,7,0,0
12,0,4,8,0,0
14,0,5,9,0,0
16,0,6,10,0,0
17,0,6,11,0,0
18,0,6,12,0,0
19,0,6,13,0,0
20,0,6,14,0,0
22,0,7,15,0,0
24,0,8,16,0,0
26,0,9,17,0,0
28,0,10,18,0,0
30,0,11,19,0,0
32,0,12,20,0,0
34,0,13,21,0,0
36,0,14,22,0,0
38,0,15,23,0,0
41,1,16,24,0,0
44,2,17,25,0,0
47,3,18,26,0,0
50,4,19,27,0,0
53,5,20,28,0,0
56,6,21,29,0,0
59,7,22,30,0,0
62,8,23,31,0,0
65,9,24,32,0,0
68,10,25,33,0,0
71,11,26,34,0,0
74,12,27,35,0,0
78,13,28,36,1,0
82,14,29,37,2,0
86,15,30,38,3,0
90,16,31,39,4,0
93,17,32,40,4,0
95,18,32,41,4,0
97,19,32,42,4,0
99,20,32,43,4,0
101,21,32,44,4,0
103,22,32,45,4,0
105,23,32,46,4,0
107,24,32,47,4,0
109,25,32,48,4,0
111,26,32,49,4,0
113,27,32,50,4,0
115,28,32,51,4,0
118,29,32,52,5,0
121,30,32,53,6,0
124,31,32,54,7,0
125,32,32,54,7,0
127,33,33,54,7,0
129,34,34,54,7,0
131,35,35,54,7,0
134,36,36,54,8,0
137,37,37,54,9,0
139,37,38,54,10,0
142,38,39,54,11,0
145,39,40,54,12,0
148,40,41,54,13,0
152,41,42,54,14,1
156,42,43,54,15,2
160,43,44,54,16,3
164,44,45,54,17,4
168,45,46,54,18,5
172,46,47,54,19,6
176,47,48,54,20,7
180,48,49,54,21,8
184,49,50,54,22,9
186,49,51,54,22,10
188,49,52,54,22,11
190,49,53,54,22,12
192,49,54,54,22,13
194,49,55,54,22,14
196,49,56,54,22,15
198,49,57,54,22,16
200,49,58,54,22,17
202,49,59,54,22,18
204,49,60,54,22,19
206,49,61,54,22,20
208,49,62,54,22,21
210,49,63,54,22,22
213,50,64,54,22,23
216,51,65,54,22,24
219,52,66,54,22,25
222,53,67,54,22,26
225,54,68,54,22,27
228,55,69,54,22,28
231,56,70,54,22,29
234,57,71,54,22,30
237,58,72,54,22,31
240,59,73,54,22,32
241,59,74,54,22,32
242,59,75,54,22,32
243,59,76,54,22,32
244,59,77,54,22,32
245,59,78,54,22,32
246,59,79,54,22,32
247,59,80,54,22,32
248,59,81,54,22,32
248,59,81,54,22,32
248,59,81,54,22,32
248,59,81,54,22,32
248,59,81,54,22,32
248,59,81,54,22,32
250,59,83,54,22,32
252,59,85,54,22,32
254,59,87,54,22,32
256,59,89,54,22,32
258,59,91,54,22,32
260,59,93,54,22,32
264,59,95,56,22,32
268,59,97,58,22,32
270,59,98,59,22,32
272,59,99,60,22,32
273,59,100,60,22,32
273,59,100,60,22,32
273,59,100,60,22,32
273,59,100,60,22,32
273,59,100,60,22,32
273,59,100,60,22,32
273,59,100,60,22,32
274,59,100,60,23,32
276,59,100,60,24,33
278,59,100,60,25,34
279,59,100,60,26,34
280,59,100,60,27,34
281,59,100,60,28,34
282,59,100,60,29,34
283,59,100,60,30,34
284,59,100,60,31,34
285,59,100,60,32,34
286,59,100,60,33,34
287,59,100,60,34,34
288,59,100,60,35,34
289,59,100,60,36,34
290,59,100,60,37,34
291,59,100,60,38,34
292,59,100,60,39,34
293,59,100,60,40,34
294,59,100,60,41,34
295,59,100,60,42,34
296,59,100,60,43,34
297,59,100,60,44,34
299,59,101,60,45,34
301,59,102,60,46,34
303,59,103,60,47,34
305,59,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
306,60,104,60,48,34
308,60,104,60,50,34
310,60,104,60,52,34
312,60,104,60,54,34
314,60,104,60,56,34
316,60,104,60,58,34
318,60,104,60,60,34
320,60,104,60,62,34
322,60,104,60,64,34
324,60,104,60,66,34
326,60,104,60,68,34
328,60,104,60,70,34
330,60,104,60,72,34
332,60,104,60,74,34
334,60,104,60,76,34
336,60,104,60,78,34
336,60,104,60,78,34
337,61,104,60,78,34
338,62,104,60,78,34
339,63,104,60,78,34
341,64,104,60,79,34
343,65,104,60,80,34
345,66,104,60,81,34
347,67,104,60,82,34
349,68,104,60,83,34
351,69,104,60,84,34
353,70,104,60,85,34
355,71,104,60,86,34
356,71,104,60,87,34
357,71,104,60,88,34
358,71,104,60,89,34
359,71,104,60,90,34
360,71,104,60,91,34
