0,0,0,0,0,0
4,0,2,0,1,1
6,0,3,0,2,1
7,0,3,0,3,1
8,0,3,0,4,1
9,0,3,0,5,1
11,1,3,0,6,1
13,2,3,0,7,1
15,3,3,0,8,1
17,4,3,0,9,1
19,5,3,0,10,1
22,6,3,0,11,2
25,7,3,0,12,3
28,8,3,0,13,4
31,9,3,0,14,5
34,10,3,0,15,6
37,11,3,0,16,7
40,12,3,0,17,8
43,13,3,0,18,9
46,14,3,0,19,10
49,15,3,0,20,11
52,16,3,0,21,12
54,17,3,0,22,12
56,18,3,1,22,12
58,19,3,2,22,12
60,20,3,3,22,12
62,21,3,4,22,12
64,22,3,5,22,12
66,23,3,6,22,12
68,24,3,7,22,12
70,25,3,8,22,12
73,26,3,9,22,13
76,27,3,10,22,14
79,28,3,11,22,15
82,29,3,12,22,16
85,30,3,13,22,17
89,31,3,14,23,18
91,32,3,15,23,18
92,33,3,15,23,18
93,34,3,15,23,18
93,34,3,15,23,18
93,34,3,15,23,18
93,34,3,15,23,18
93,34,3,15,23,18
93,34,3,15,23,18
93,34,3,15,23,18
93,34,3,15,23,18
94,35,3,15,23,18
95,36,3,15,23,18
96,37,3,15,23,18
97,38,3,15,23,18
99,39,4,15,23,18
101,40,5,15,23,18
103,41,6,15,23,18
105,42,7,15,23,18
107,43,8,15,23,18
109,44,9,15,23,18
111,45,10,15,23,18
113,46,11,15,23,18
115,47,12,15,23,18
117,48,13,15,23,18
119,49,14,15,23,18
121,50,15,15,23,18
124,51,16,15,23,19
127,52,17,15,23,20
130,53,18,15,23,21
133,54,19,15,23,22
136,55,20,15,23,23
139,56,21,15,23,24
141,57,22,15,23,24
143,58,23,15,23,24
145,59,24,15,23,24
147,60,25,15,23,24
150,61,26,15,24,24
152,61,27,15,25,24
154,61,28,15,26,24
156,61,29,15,27,24
158,61,30,15,28,24
159,61,31,15,28,24
161,61,32,15,28,25
163,61,33,15,28,26
165,61,34,15,28,27
168,62,35,15,28,28
170,63,36,15,28,28
171,64,36,15,28,28
172,65,36,15,28,28
173,66,36,15,28,28
174,67,36,15,28,28
175,68,36,15,28,28
176,69,36,15,28,28
178,70,36,15,28,29
180,71,36,15,28,30
182,72,36,15,28,31
184,73,36,15,28,32
186,74,36,15,28,33
187,74,36,15,28,34
188,74,36,15,28,35
189,74,36,15,28,36
191,75,36,15,28,37
192,75,36,15,28,38
193,75,36,15,28,39
194,76,36,15,28,39
195,77,36,15,28,39
196,78,36,15,28,39
197,79,36,15,28,39
199,80,37,15,28,39
201,81,38,15,28,39
203,82,39,15,28,39
205,83,40,15,28,39
207,84,41,15,28,39
209,85,42,15,28,39
211,86,43,15,28,39
213,87,44,15,28,39
215,88,45,15,28,39
217,89,46,15,28,39
220,90,47,15,29,39
224,91,48,15,30,40
228,92,49,15,31,41
232,93,50,15,32,42
236,94,51,15,33,43
240,95,52,15,34,44
244,96,53,15,35,45
248,97,54,15,36,46
252,98,55,15,37,47
256,99,56,15,38,48
260,100,57,15,39,49
264,101,58,15,40,50
268,102,59,15,41,51
272,103,60,15,42,52
275,104,61,15,42,53
277,104,62,15,42,54
279,104,63,15,42,55
281,104,64,15,42,56
282,104,64,15,42,57
283,104,64,15,42,58
284,104,64,15,42,59
285,104,64,15,42,60
286,104,64,15,42,61
287,104,64,15,42,62
288,104,64,15,42,63
289,104,64,15,42,64
290,104,64,15,42,65
291,104,64,15,42,66
292,104,64,15,42,67
293,104,64,15,42,68
294,104,64,15,42,69
295,104,64,15,42,70
296,104,64,15,42,71
297,104,64,15,42,72
298,104,64,15,42,73
299,104,64,15,42,74
300,104,64,15,42,75
300,104,64,15,42,75
300,104,64,15,42,75
300,104,64,15,42,75
300,104,64,15,42,75
300,104,64,15,42,75
300,104,64,15,42,75
300,104,64,15,42,75
300,104,64,15,42,75
300,104,64,15,42,75
301,104,64,15,42,76
302,104,64,15,42,77
303,104,64,15,42,78
305,104,64,16,42,79
307,104,64,17,42,80
309,104,64,18,42,81
311,104,64,19,42,82
313,104,64,20,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
314,104,64,21,42,83
315,104,65,21,42,83
316,104,66,21,42,83
317,104,67,21,42,83
318,104,68,21,42,83
319,104,69,21,42,83
320,104,70,21,42,83
321,104,71,21,42,83
322,104,72,21,42,83
323,104,73,21,42,83
324,104,74,21,42,83
325,104,75,21,42,83
326,104,76,21,42,83
327,104,77,21,42,83
328,104,78,21,42,83
