0,0,0,0,0,0
2,1,1,0,0,0
3,1,2,0,0,0
4,1,3,0,0,0
5,1,4,0,0,0
6,1,5,0,0,0
7,1,6,0,0,0
8,1,7,0,0,0
8,1,7,0,0,0
8,1,7,0,0,0
9,2,7,0,0,0
10,3,7,0,0,0
11,4,7,0,0,0
12,5,7,0,0,0
13,6,7,0,0,0
14,7,7,0,0,0
15,8,7,0,0,0
16,9,7,0,0,0
17,10,7,0,0,0
18,11,7,0,0,0
20,12,8,0,0,0
22,13,9,0,0,0
24,14,10,0,0,0
26,15,11,0,0,0
28,16,12,0,0,0
30,17,13,0,0,0
31,17,14,0,0,0
32,17,15,0,0,0
33,17,16,0,0,0
34,17,17,0,0,0
35,17,18,0,0,0
37,18,19,0,0,0
40,19,20,0,1,0
43,20,21,0,2,0
46,21,22,0,3,0
49,22,23,0,4,0
52,23,24,0,5,0
55,24,25,0,6,0
58,25,26,0,7,0
61,26,27,0,8,0
64,27,28,0,9,0
67,28,29,0,10,0
70,29,29,0,11,1
73,30,29,0,12,2
77,31,29,1,13,3
81,32,29,2,14,4
85,33,29,3,15,5
89,34,29,4,16,6
93,35,29,5,17,7
97,36,29,6,18,8
101,37,29,7,19,9
105,38,29,8,20,10
109,39,29,9,21,11
113,40,29,10,22,12
117,41,29,11,23,13
122,43,29,12,24,14
127,45,29,13,25,15
132,47,29,14,27,15
137,49,29,15,29,15
140,51,29,16,29,15
143,53,29,17,29,15
146,55,29,18,29,15
149,57,29,19,29,15
152,59,29,20,29,15
155,61,29,21,29,15
158,63,29,22,29,15
160,64,29,23,29,15
163,65,30,24,29,15
166,66,31,25,29,15
169,67,32,26,29,15
172,68,33,27,29,15
175,69,34,28,29,15
178,70,35,29,29,15
181,71,36,30,29,15
184,72,37,31,29,15
187,73,38,32,29,15
190,74,39,33,29,15
193,75,40,34,29,15
195,75,41,35,29,15
196,75,42,35,29,15
197,75,43,35,29,15
198,75,44,35,29,15
199,75,45,35,29,15
201,75,46,35,29,16
203,75,47,35,29,17
205,75,48,35,29,18
207,75,49,35,29,19
209,75,50,35,29,20
211,75,51,35,29,21
213,75,52,35,29,22
216,75,53,35,30,23
220,76,54,35,31,24
224,77,55,35,32,25
228,78,56,35,33,26
232,79,57,35,34,27
236,80,58,35,35,28
240,81,59,35,36,29
244,82,60,35,37,30
248,83,61,35,38,31
252,84,62,35,39,32
256,85,63,35,40,33
260,86,64,35,41,34
263,87,65,35,42,34
265,88,66,35,42,34
267,89,67,35,42,34
269,90,68,35,42,34
271,91,69,35,42,34
273,92,70,35,42,34
275,93,71,35,42,34
277,94,72,35,42,34
279,95,73,35,42,34
281,96,74,35,42,34
283,97,75,35,42,34
284,98,75,35,42,34
285,99,75,35,42,34
286,100,75,35,42,34
287,101,75,35,42,34
288,102,75,35,42,34
289,103,75,35,42,34
290,104,75,35,42,34
291,105,75,35,42,34
293,106,75,35,42,35
295,107,75,35,42,36
297,108,75,35,42,37
299,109,75,35,42,38
301,110,75,35,42,39
304,111,75,36,42,40
307,112,75,37,42,41
309,113,75,38,42,41
311,113,76,39,42,41
313,113,77,40,42,41
315,113,78,41,42,41
317,113,79,42,42,41
319,113,80,43,42,41
321,113,81,44,42,41
323,113,82,45,42,41
325,113,83,46,42,41
327,113,84,47,42,41
328,113,85,47,42,41
328,113,85,47,42,41
328,113,85,47,42,41
328,113,85,47,42,41
328,113,85,47,42,41
328,113,85,47,42,41
328,113,85,47,42,41
328,113,85,47,42,41
328,113,85,47,42,41
328,113,85,47,42,41
328,113,85,47,42,41
329,113,85,48,42,41
330,113,85,49,42,41
331,113,85,50,42,41
332,113,85,51,42,41
333,113,85,52,42,41
334,113,85,53,42,41
335,113,85,54,42,41
336,113,85,55,42,41
337,113,85,56,42,41
338,113,85,57,42,41
339,113,85,58,42,41
340,113,85,59,42,41
341,113,85,60,42,41
342,113,85,61,42,41
343,113,85,62,42,41
344,113,85,63,42,41
345,113,85,64,42,41
346,113,85,65,42,41
347,113,85,66,42,41
348,113,85,67,42,41
349,113,85,68,42,41
350,113,85,69,42,41
351,113,85,70,42,41
352,113,85,71,42,41
353,113,85,72,42,41
354,113,85,73,42,41
355,113,85,74,42,41
356,113,85,75,42,41
357,113,85,76,42,41
358,113,85,77,42,41
359,113,85,78,42,41
360,113,85,79,42,41
360,113,85,79,42,41
361,113,85,80,42,41
362,113,85,81,42,41
363,113,85,82,42,41
364,113,85,83,42,41
366,113,85,84,42,42
368,113,85,85,42,43
370,113,85,86,42,44
372,113,85,87,42,45
374,113,85,88,42,46
376,113,85,89,42,47
378,113,85,90,42,48
381,114,85,91,42,49
384,115,85,92,42,50
387,116,85,93,42,51
390,117,85,94,42,52
393,118,85,95,42,53
396,119,85,96,42,54
399,120,85,97,42,55
